2.700241,2.223878,1.889544,1.630267,1.494249,1.243977,0.871999,0.717941,0.641049,0.387838,0.147899,0.048103,
2.675753,2.174363,1.796954,1.538960,1.439351,1.210383,0.796804,0.631131,0.588487,0.349152,0.119043,0.040457,
2.662802,2.091398,1.688491,1.474508,1.470145,1.463983,1.013117,0.775581,0.768122,0.491227,0.226232,0.051105,
3.005758,2.338110,1.996540,1.952119,1.840772,1.534162,1.117806,0.847930,0.674706,0.503620,0.254049,0.066463,
2.897728,2.266275,1.916621,1.865062,1.674447,1.252003,0.952131,0.784245,0.579030,0.434806,0.274064,0.064724,
2.781049,2.208577,1.842461,1.740167,1.522132,1.059901,0.799485,0.667028,0.434171,0.297844,0.195642,0.052103,
2.721645,2.189496,2.039228,1.829669,1.421638,1.162342,1.052291,0.656949,0.305962,0.386549,0.295747,0.051652,
2.788852,2.327925,2.160976,1.902065,1.750602,1.533373,1.297132,1.191658,0.710795,0.359018,0.233672,0.064934,
2.733597,2.189540,1.958039,1.810648,1.764268,1.587821,1.284648,1.005847,0.767143,0.476895,0.228566,0.067927,
2.646685,2.082245,1.820644,1.637624,1.597619,1.443741,1.136512,0.883518,0.716542,0.439513,0.209206,0.055832,
2.686141,1.984806,1.969530,2.054002,1.662390,0.994214,0.982577,1.268130,0.653177,0.341613,0.332626,0.067637,
2.783845,1.910233,2.005316,2.108006,1.389277,0.839912,1.022209,1.188251,0.693980,0.354563,0.357252,0.072527,
2.796246,2.001654,2.074084,2.054345,1.876810,1.787908,1.652015,0.984048,0.595534,0.506572,0.393244,0.085431,
2.626406,2.202887,2.110930,1.779383,1.655649,1.683526,1.387152,0.963964,0.704042,0.673685,0.418458,0.076772,
2.795419,2.193702,2.062328,1.820411,1.657151,1.492478,1.774480,1.480049,0.828185,0.613487,0.337142,0.083938,
1.534085,-1.419597,5.434349,-0.073612,0.532895,0.409670,2.530896,2.668544,2.105028,0.485926,0.065306,0.126504,
2.022033,-0.805230,5.249240,-0.060667,0.143158,0.414055,2.507623,2.279707,1.853279,0.439771,0.081327,0.169376,
2.169035,0.170111,4.215048,-0.180094,0.565121,1.109688,1.931622,2.423537,1.381352,0.021050,0.079371,0.061981,
2.203199,0.782524,3.302829,0.038175,0.402314,0.570686,1.770306,1.838561,1.406046,-0.079065,-0.032563,0.056500,
3.202940,0.880523,2.226353,-0.982137,-0.325758,0.416990,1.362378,1.567367,1.851964,0.041049,0.126292,0.033775,
3.619272,0.368888,2.218263,-1.930936,1.330223,1.228995,0.853491,2.452343,1.736868,-0.251779,0.113531,-0.015498,
3.712098,0.506469,1.353600,-0.667060,1.487119,1.298897,0.793130,2.537044,1.815640,-0.350181,0.021718,-0.020131,
3.993022,0.202252,1.419951,-2.974955,0.972957,0.770896,0.250421,1.959376,0.974706,0.568494,0.117589,-0.128494,
3.948614,0.961089,0.921204,-2.705321,1.439985,0.898338,0.324539,1.987693,1.690159,0.098813,0.093544,-0.105541,
3.815114,0.731887,0.696906,-1.732304,0.697075,0.761845,1.485489,2.395690,1.174428,-0.043945,0.184450,-0.054051,
3.272056,0.674003,-0.301593,0.524915,0.570857,0.539164,0.270055,1.547607,1.464103,0.375746,-0.180295,-0.150202,
4.060597,0.627751,-0.891752,0.237823,1.058601,0.585981,0.080501,1.978852,1.950954,0.226657,-0.297528,-0.171595,
2.722911,0.524182,0.382973,0.596091,0.613434,0.455765,1.108619,2.032842,1.397082,0.236378,-0.151845,-0.146007,
2.893888,1.053966,0.672641,0.886175,1.369301,0.227459,-0.026910,1.680350,1.587460,0.533679,-0.425934,-0.124992,
3.473122,1.030169,0.087977,0.573693,1.607718,0.340834,0.089300,1.545930,1.816299,0.818788,-0.204244,-0.170641,
3.984571,0.650048,-0.420670,0.391492,1.945867,0.369672,0.400834,1.420192,1.740251,0.791930,-0.114535,-0.171930,
4.378671,0.242990,-0.333617,0.160045,2.151917,0.617624,0.923458,1.313954,1.644081,0.813660,-0.012300,-0.142310,
3.497820,0.393856,-0.281608,0.394131,1.913572,1.409778,1.166343,1.798464,0.945057,0.440349,0.015450,-0.092312,
3.206905,2.052052,0.907930,0.751413,1.537211,0.766255,0.098850,1.465279,1.770739,0.463662,-0.048883,-0.051284,
3.685523,1.760812,0.007424,0.130083,1.665666,1.560338,1.158631,1.238502,1.413504,0.325494,0.102231,-0.047239,
4.210941,0.550443,-0.391181,-0.604460,1.928164,2.252656,1.857784,1.514612,0.937791,-0.167334,0.161165,0.018570,
4.165193,0.219007,-0.554816,-0.702810,1.469552,2.598589,1.421825,0.850313,0.630988,-0.242376,0.134814,0.022592,
3.768765,0.422832,0.181012,-0.007089,1.540728,2.191724,0.797142,0.274619,0.688843,0.212644,0.341906,-0.003317,
3.199451,1.334002,0.723777,0.475299,0.817279,1.463575,1.058525,0.541376,0.127365,-0.047257,0.112183,-0.017004,
2.930393,1.779141,0.479361,0.924185,1.641707,1.526746,0.294207,0.158674,0.722482,0.282681,-0.275437,-0.115509,
3.043099,1.910229,0.638657,1.025494,1.590135,1.335120,0.290987,0.291561,0.813882,0.369403,-0.223696,-0.109145,
2.898073,2.280784,1.627115,0.863902,0.880916,0.936909,0.671148,0.189412,0.124392,0.057836,-0.056579,-0.063044,
2.902345,2.154642,1.749302,1.344876,0.989382,0.349114,0.465039,0.325511,0.287896,-0.044871,-0.105877,-0.036369,
3.213746,2.487146,1.959607,1.562663,1.271554,0.488865,0.509015,0.393930,0.395949,0.033448,-0.075238,-0.028289,
4.367607,2.750497,1.842488,2.055955,1.948336,0.604579,0.005116,0.370475,0.919095,0.472638,-0.160322,-0.076841,
4.775145,2.819837,1.509626,1.687253,1.874917,1.169946,0.410006,0.797751,1.128317,0.021460,-0.113996,-0.058233,
2.673971,1.974000,1.651739,1.473335,1.117291,0.721990,0.518878,0.427034,0.168918,0.014700,-0.035027,-0.010742,
2.838734,1.873351,1.518015,1.643647,1.355508,0.464510,-0.215905,0.018517,0.189640,-0.012469,-0.258267,-0.060487,
2.801398,2.171431,2.032080,1.872069,1.186141,0.590322,0.215707,0.206309,0.317594,0.128637,-0.108597,-0.019260,
2.930460,2.215036,1.937705,1.964553,1.690097,0.944837,0.201038,-0.049032,0.324313,0.328934,0.014510,-0.015456,
3.026885,2.285984,1.648718,1.622516,1.509143,0.756192,0.102673,-0.171924,0.061091,0.178255,0.184197,0.030913,
2.999221,2.280802,1.729100,1.728619,1.594370,0.806078,0.141265,-0.017821,0.193823,0.200113,0.181792,0.030356,
2.655955,2.217787,2.235139,2.074037,1.404812,0.943961,0.541978,0.112794,-0.155153,-0.219797,-0.104687,-0.026513,
2.650479,2.346253,2.488720,2.239626,1.453807,1.129634,0.862774,0.305548,-0.185133,-0.280724,-0.118794,-0.030703,
3.009851,2.590259,2.449712,2.047778,1.444589,1.338074,1.067172,0.426707,-0.041330,-0.049278,0.080596,-0.011800,
3.168649,2.689561,2.545700,2.285170,1.757641,1.508713,1.219101,0.674698,0.314687,0.212823,0.184020,0.038759,
2.670252,2.029111,1.777245,1.597902,1.312358,1.079742,0.853131,0.606832,0.459711,0.333679,0.190437,0.028120,
2.582598,1.922352,1.689251,1.503570,1.172362,0.980640,0.851411,0.630238,0.470952,0.338841,0.204008,0.023463,
2.611547,1.975512,1.765483,1.591809,1.174175,0.952841,0.931373,0.744686,0.515056,0.324049,0.204753,0.021789,
2.782490,2.257438,2.025860,1.817863,1.354599,1.028718,1.024660,0.878254,0.585349,0.313439,0.191657,0.037663,
2.881844,2.468013,2.171613,1.861956,1.553671,1.201866,0.924630,0.727313,0.520567,0.318261,0.183944,0.046201,
2.750495,2.307682,1.998436,1.689725,1.518902,1.230987,0.783754,0.540671,0.429692,0.354957,0.223050,0.052693,
2.580848,1.989286,1.634866,1.456017,1.315424,0.940831,0.572245,0.458914,0.325900,0.243982,0.164920,0.048959,
2.735977,2.155265,1.863378,1.794670,1.466861,0.784722,0.673765,0.627964,0.386142,0.248679,0.094231,0.042365,
2.938623,2.344886,2.162125,2.209614,1.816239,1.062774,0.957073,0.820824,0.503401,0.349098,0.160983,0.053807,
2.776862,2.165063,1.978211,1.903635,1.591550,1.212280,0.987628,0.812716,0.524597,0.383593,0.257290,0.056714,
2.539709,1.882993,1.641064,1.485790,1.227954,1.033762,0.836816,0.816678,0.560453,0.337630,0.210426,0.042481,
2.793913,1.980421,1.899920,1.826087,1.556137,1.412485,0.969503,0.872335,0.851865,0.549429,0.252980,0.056298,
3.309418,2.653579,2.681375,2.288147,2.350279,1.796532,0.193798,0.188169,0.966263,0.622156,0.272150,0.072342,
3.169671,2.657246,2.401072,2.342867,2.340912,1.316846,0.206875,0.403235,0.818061,0.608961,0.253037,0.060812,
2.947975,2.443172,2.176593,1.979681,1.772580,1.208354,0.648047,0.805606,0.826456,0.475089,0.240720,0.061865,
3.009178,2.418261,2.095083,1.796897,1.589590,1.206757,0.825821,0.835229,0.742851,0.475841,0.296963,0.069452,
3.484240,2.649943,2.029353,1.989443,2.148637,1.307063,0.974978,0.801220,0.827982,0.363008,0.006391,0.026153,
4.158259,3.074544,3.268957,2.532408,2.464471,1.680683,0.167058,1.066032,0.591424,-0.140914,0.134005,0.026869,
3.533743,2.783108,3.078746,2.603407,2.545273,2.069613,1.000446,1.414853,0.487194,-0.021695,0.205721,0.051406,
3.168282,-0.663001,2.360258,1.591666,1.668811,-0.977364,2.460551,2.215608,2.740556,0.327887,-0.161655,0.158883,
2.778531,0.763241,1.869150,1.667211,0.592986,0.001707,1.710608,2.570372,2.251275,0.192402,-0.005481,0.045031,
2.955956,1.355074,1.681988,1.242228,0.330649,0.340754,1.558130,2.382912,2.014207,0.163784,-0.074136,0.005067,
3.768033,1.895709,1.310570,0.912184,0.899854,-0.366486,1.189001,2.493933,1.742864,-0.082744,-0.069863,-0.009086,
5.340957,1.188452,-1.292758,-0.077806,1.208565,-0.462550,1.468397,1.728013,2.193011,-0.012355,-0.242240,-0.051532,
4.116017,1.480350,-0.187306,-0.107478,1.304927,1.153884,1.525516,1.843002,2.091241,-0.370205,-0.073261,-0.077311,
3.820932,1.924057,0.678973,0.469334,0.698507,0.522075,1.964101,1.748008,1.379569,0.161713,-0.162976,-0.077961,
3.584673,0.483134,-0.047250,0.105733,1.073807,1.215722,0.536107,1.668108,1.692096,0.310841,-0.214770,-0.162106,
3.990435,1.031986,0.062043,-0.843153,2.178294,0.880029,1.242781,1.673489,2.070920,-0.246916,-0.203143,-0.112270,
4.644298,1.515321,0.093022,-0.247212,2.519592,0.193660,1.025916,2.061656,2.169659,-0.133846,-0.263453,-0.075659,
4.535418,0.652721,0.691392,-0.623459,0.844922,-1.664745,-0.277717,1.375473,1.195743,0.206945,-0.358212,-0.116945,
4.178433,1.110675,-0.627682,-0.687058,1.825504,-0.743300,0.712937,1.220431,1.627760,0.031415,-0.323303,-0.123929,
3.047898,1.145981,0.364740,0.498188,0.400321,0.095307,0.627139,1.398564,1.516277,0.386316,-0.158702,-0.116254,
2.855129,1.251050,0.491318,0.173840,-0.048797,-0.038977,0.704294,1.087313,0.962150,0.388373,0.044474,-0.081276,
2.888448,1.406640,0.646818,0.114862,-0.014093,0.146443,0.933125,1.142726,0.858749,0.438318,0.156964,-0.050482,
3.039065,1.516987,0.706579,0.021263,0.167725,0.343331,1.113221,1.321235,0.879127,0.486255,0.242581,-0.025550,
3.353825,1.319465,0.911266,0.580409,1.847815,1.376968,1.423150,2.195536,1.310932,0.403063,0.099372,-0.014448,
3.693882,1.321865,0.247054,0.305631,0.328353,0.631148,1.497891,2.012011,1.626823,0.353702,0.102404,-0.047828,
3.856852,1.543394,0.246640,-0.555573,-0.072727,0.486762,1.455106,1.969354,1.637189,0.194093,0.115916,-0.046470,
3.801996,1.744730,0.233095,-1.803232,0.247901,0.343635,1.008409,1.641670,1.964694,0.170604,0.120026,-0.047788,
3.120892,1.798139,1.259101,-1.219584,1.102897,0.759652,0.697955,0.892228,2.309316,0.491964,-0.015016,0.000974,
3.851091,1.987272,1.386010,0.205063,1.514405,0.598318,0.430402,0.772727,2.081803,0.629395,-0.126953,-0.060874,
4.107019,2.102506,1.117700,0.914145,1.124673,0.609030,0.430661,1.384914,1.628628,0.544318,-0.100607,-0.068798,
4.431095,2.693909,1.442242,1.763299,1.852356,0.411572,-0.050379,0.659229,1.544003,0.541823,-0.231785,-0.117663,
3.817201,2.522403,2.050136,2.978277,2.317701,0.080412,-0.562760,0.562945,1.337495,0.212482,-0.325289,-0.059023,
2.942213,2.038501,1.444797,1.413765,1.232596,0.637645,0.232583,0.408405,0.547568,0.147275,-0.091258,-0.035270,
2.885827,1.814237,1.511443,1.265533,1.031344,0.483583,0.446445,0.828991,0.628801,0.081698,-0.233959,-0.076493,
2.942923,1.894880,1.295973,1.180509,1.258257,0.801878,0.626625,0.860165,0.769061,0.167530,-0.242159,-0.054465,
2.855853,2.395004,1.755574,1.132372,0.876948,0.789527,0.737142,0.509634,0.209849,-0.091560,-0.126845,-0.034874,
3.299584,2.256320,1.801860,2.178754,1.448099,-0.160336,-0.662824,-0.014706,0.368841,-0.121130,-0.139263,-0.055628,
3.236542,2.355782,1.870645,1.728732,1.341354,0.363128,-0.320697,0.068974,0.355204,0.134446,0.072072,-0.006266,
3.190340,2.422052,1.752385,1.226315,1.300579,0.880489,-0.072238,-0.256590,0.025879,0.208908,0.117933,-0.005596,
2.943608,2.100765,1.753463,1.563248,1.336282,0.800742,0.536630,0.396475,0.051034,-0.174445,-0.102777,-0.023453,
2.973737,2.165460,1.815185,1.622182,1.378564,0.864032,0.647587,0.499592,0.143326,-0.108961,-0.066117,-0.013910,
3.000794,2.424108,2.090031,1.469527,0.899119,0.413818,0.222872,0.029638,-0.024962,-0.078317,0.012856,-0.032739,
3.137683,2.686882,2.387568,1.611832,0.895167,0.400741,0.236982,0.045949,0.073416,0.002742,0.039186,-0.009424,
3.333638,2.880332,2.456849,1.749143,1.066055,0.546041,0.188894,0.022537,0.140533,0.073913,0.011056,-0.002833,
3.219600,2.666064,2.211273,1.702598,1.003953,0.384780,0.130764,0.183704,0.216904,0.025113,-0.021380,0.002438,
2.981388,2.373846,2.052400,1.608760,0.834037,0.143731,0.120610,0.282320,0.221589,-0.086765,-0.067347,-0.007795,
2.876639,2.206694,1.938903,1.555491,0.807816,0.171912,0.223942,0.441504,0.315817,-0.012509,-0.011695,0.001805,
2.960577,2.356099,2.017500,1.658781,1.135350,0.776734,0.596767,0.502806,0.276477,0.133919,0.044835,-0.005627,
3.428229,2.922453,2.509824,2.294234,1.946394,1.493461,1.128675,0.850711,0.533660,0.242180,0.021751,0.022053,
2.842791,2.386729,2.036287,1.716923,1.508414,1.286569,0.968186,0.764722,0.442681,0.256246,0.167674,0.033210,
2.710811,2.201225,1.839997,1.429783,1.174266,1.040009,0.799982,0.681648,0.448538,0.284892,0.226339,0.035187,
2.724158,2.193503,1.827946,1.343424,1.039990,0.927283,0.715557,0.634341,0.499529,0.346462,0.280277,0.045917,
2.792096,2.277279,1.916085,1.513566,1.191377,0.958089,0.738630,0.547684,0.428624,0.320893,0.209963,0.046624,
2.727219,2.202914,1.879290,1.567339,1.258707,0.969249,0.714863,0.503166,0.372007,0.279000,0.162045,0.041653,
2.648609,2.093064,1.793459,1.507926,1.198028,0.888136,0.610999,0.445870,0.345666,0.256108,0.150630,0.041707,
2.602727,2.028735,1.751232,1.512176,1.213213,0.851218,0.543463,0.434283,0.367635,0.277480,0.172608,0.039406,
2.671011,2.163830,1.903436,1.818607,1.646575,1.193128,0.910990,0.770110,0.487230,0.291168,0.186078,0.044584,
2.741925,2.257945,2.057194,1.748872,1.461692,1.080309,0.880349,0.874422,0.575772,0.282312,0.174914,0.053044,
2.678585,2.166363,1.891756,1.580935,1.362899,1.005543,0.837457,0.796813,0.526461,0.285977,0.153371,0.053638,
2.715887,2.212210,1.782600,1.512330,1.430613,1.090396,1.032412,0.773465,0.443959,0.376485,0.234886,0.056140,
2.822913,2.439240,2.293712,1.704774,1.445364,1.441631,1.178414,0.866000,0.563266,0.309551,0.214767,0.054346,
2.997030,2.675954,2.623438,2.031343,1.855254,1.712344,1.041041,0.901786,0.808011,0.288857,0.243363,0.068797,
3.190592,2.790949,2.563475,2.207874,2.326493,1.808044,1.297068,1.294793,0.893154,0.296642,0.148797,0.070224,
2.844376,2.428627,2.336846,2.087046,1.820838,1.273686,0.949593,1.070653,0.733149,0.343300,0.223093,0.067369,
2.696671,2.053885,1.876923,1.543815,1.240940,1.038466,0.854465,0.634584,0.469465,0.287498,0.141377,0.045591,
2.675483,1.999635,1.812040,1.534958,1.183310,0.927747,0.805001,0.564530,0.379268,0.228561,0.072469,0.024253,
3.000293,2.387894,2.266526,2.084977,1.846483,1.162032,0.844857,0.871455,0.796540,0.370343,0.172500,0.068286,
2.812223,2.273662,2.055041,2.012768,1.955229,1.180060,0.846374,0.868299,0.769992,0.450217,0.217112,0.068280,
2.734058,2.146291,1.987224,1.971457,1.829984,1.082224,0.916866,0.767807,0.741941,0.443521,0.216493,0.060602,
2.635085,2.067808,2.003669,1.642002,1.694945,1.316795,1.087422,0.461992,0.362152,0.177744,0.094569,0.042604,
4.436884,-0.256553,3.040105,-1.780011,1.060541,0.826473,2.897863,2.164375,2.047878,0.538951,-0.386910,0.156734,
3.933428,0.638588,2.239356,-1.301286,0.400646,1.590312,2.564094,1.390834,2.130379,0.189440,-0.205923,0.044473,
2.958403,2.177761,1.204068,0.206445,-0.068190,0.956671,1.506696,1.435084,0.617621,0.316192,-0.050920,-0.021685,
3.456717,1.895203,0.369916,0.256236,0.683186,1.281667,1.731639,2.025369,0.992207,0.303974,-0.120305,-0.061195,
2.972153,1.584659,1.010428,0.245628,0.380282,1.373279,1.839456,1.562552,0.934874,0.244363,-0.193571,-0.068558,
2.708544,1.234485,0.771384,0.393896,0.202631,1.078851,1.807181,1.712344,1.184315,0.283635,-0.170630,-0.094271,
2.930452,1.579086,0.976839,0.651817,0.537652,0.975335,2.079515,1.922483,1.484451,0.334800,-0.148293,-0.079378,
3.428690,1.837802,0.777495,0.510473,0.350904,0.640964,1.734734,1.576115,1.357869,0.182584,-0.164918,-0.086168,
3.225231,1.275583,0.660426,0.005788,0.066314,-0.403533,0.550516,1.687977,1.765522,0.269445,-0.218857,-0.084715,
3.453564,1.264387,0.490965,0.155998,0.357135,-0.134429,0.501348,1.578347,1.827748,0.384390,-0.184184,-0.105736,
3.769726,1.477867,0.465783,0.337708,0.567882,-0.033483,0.474264,1.585735,1.874484,0.445774,-0.150171,-0.114615,
3.958867,1.553220,0.506523,0.351044,0.677324,0.062130,0.360217,1.560729,1.823734,0.500808,-0.085010,-0.109825,
3.975842,1.347282,0.907817,0.099813,0.340376,0.189241,0.431415,1.638235,1.741572,0.328532,0.006342,-0.082388,
4.206893,0.885774,0.937800,-0.345463,0.031499,1.104879,0.818784,1.726165,1.554389,-0.036257,0.222118,0.018796,
3.377577,1.649700,1.446940,0.590735,0.802277,1.394720,1.678692,1.967864,1.130624,0.302170,0.256042,0.015912,
3.562469,1.912067,1.098582,-0.010247,0.908036,1.717556,2.055333,1.886028,1.340120,0.680941,0.043692,-0.027075,
4.524252,1.424649,0.906567,-0.770091,1.013169,0.835763,2.288042,1.916336,1.770874,0.447439,0.084806,-0.002455,
4.094985,1.562265,0.039899,-1.851331,0.041340,0.029611,1.490507,2.097658,1.680092,0.164738,0.125455,-0.030959,
3.336241,1.694282,0.751365,-1.269150,-0.505321,-0.222548,0.637592,1.513785,1.618590,0.568905,0.213160,-0.007460,
3.223428,1.617969,0.834396,0.407285,0.952866,0.970290,0.673129,1.187063,1.276045,0.452629,-0.069085,-0.043118,
3.181883,1.768996,0.721015,0.533496,1.589826,1.665548,1.220673,0.995633,1.062614,0.430215,-0.269021,-0.053578,
3.299286,2.105215,1.334282,0.856302,1.261270,1.243797,1.079750,1.185015,0.811768,0.295720,-0.174509,-0.048819,
3.211790,2.032263,1.467715,0.984220,1.153815,1.149630,1.003105,1.089264,0.585260,0.218512,-0.188703,-0.044071,
3.360665,2.147796,1.503164,1.088085,1.314515,1.274478,1.114292,1.117744,0.623506,0.206273,-0.201486,-0.046484,
4.872447,3.158920,1.929929,1.795661,1.832629,1.513037,1.053438,0.836046,0.171397,-0.307786,-0.103193,-0.035068,
4.981831,3.277343,1.950227,1.677451,1.652019,0.592401,0.169067,0.879680,1.155442,-0.007076,-0.058532,-0.045430,
2.709611,2.085411,1.719934,1.308301,0.796246,0.371454,0.303201,0.324069,0.261828,0.139715,0.061583,-0.015330,
3.130124,2.447134,1.857986,1.327892,0.790588,0.258117,0.080245,0.031784,0.017091,-0.042342,0.006300,-0.040417,
2.955082,2.210716,1.675118,1.359855,1.148444,0.788702,0.517165,0.484523,0.327224,0.028841,-0.076041,-0.019111,
3.005352,2.433044,2.028641,1.791245,1.569650,1.225343,0.841815,0.587269,0.291408,0.021041,-0.076888,-0.010925,
2.660759,1.958654,1.692978,1.189929,0.714404,0.155630,0.025367,0.138120,0.132881,0.021148,-0.078069,-0.024611,
2.903540,2.273145,2.042785,1.568549,1.132807,0.553959,0.377558,0.419099,0.329323,0.163721,0.018022,-0.000375,
3.500247,2.707432,2.244559,1.701440,1.332049,0.258210,-0.101918,0.004597,0.160828,0.096197,-0.006304,-0.007012,
3.504119,2.865803,2.394669,1.873908,1.493814,0.365900,-0.097987,0.000213,0.101739,0.073231,-0.000939,0.009158,
3.491606,2.980898,2.405729,1.835003,1.474446,0.633364,0.059415,-0.048477,-0.051419,0.020617,0.023618,0.013462,
2.961488,2.480600,1.985792,1.484595,1.018823,0.552061,0.131929,-0.107036,-0.137043,-0.026681,0.067217,0.008648,
2.727990,2.188616,1.781471,1.295199,0.789857,0.496486,0.315234,0.178688,0.047433,0.003593,0.039112,-0.005586,
3.000654,2.384263,1.940386,1.497843,1.031020,0.567509,0.171893,0.089953,0.010965,-0.107687,-0.125350,-0.029808,
3.197397,2.585643,2.199165,1.822038,1.328874,0.778969,0.416671,0.301429,0.198013,0.022793,-0.050415,0.008943,
3.306984,2.852157,2.585590,2.312223,1.860466,1.343155,0.789812,0.393290,0.313002,0.148956,0.052775,0.019302,
2.908991,2.516625,2.306103,2.106714,1.810792,1.481642,1.025764,0.626902,0.332024,0.114270,0.023250,0.027589,
2.820258,2.413181,2.102278,1.772454,1.493595,1.282622,0.938986,0.596999,0.282867,0.146875,0.083202,0.023571,
2.926211,2.564103,2.266258,1.916253,1.609676,1.385255,1.045557,0.685215,0.346887,0.197232,0.118326,0.032062,
2.825183,2.347208,2.102303,1.853051,1.625954,1.293242,0.928749,0.652445,0.408123,0.262471,0.149116,0.042525,
2.739188,2.213941,1.955362,1.723917,1.506099,1.168993,0.834690,0.597576,0.380624,0.232285,0.132792,0.042286,
2.710950,2.185502,1.911851,1.676214,1.438669,1.113279,0.801775,0.568136,0.341463,0.184275,0.110622,0.040041,
2.739318,2.246300,1.968836,1.733046,1.438929,1.123884,0.827254,0.562262,0.296020,0.098192,0.065503,0.027980,
2.876293,2.381617,2.118048,1.921989,1.625153,1.334468,0.928462,0.554005,0.276459,0.121555,0.060578,0.023461,
2.802850,2.215583,1.938454,1.783403,1.474061,1.119978,0.760038,0.493152,0.308998,0.205769,0.116891,0.037623,
2.701475,2.084544,1.823127,1.696005,1.425236,1.098338,0.770365,0.498807,0.301118,0.200207,0.111724,0.035268,
2.542394,1.819303,1.544183,1.446933,1.342878,1.112984,1.046996,0.864031,0.596751,0.343242,0.144019,0.045077,
